GNIS ID,Municipality Name,Municipality Type,2010 Muni Population,2010 Muni Housing Units,Muni Area (sq mi),County,REDC Region,# Cable Providers,# Hse Units Cable,% Hse Units Cable,# of DSL Providers,# Hse Units DSL,% Hse Units DSL,# Fiber Providers,# Hse Units Fiber,% Hse Units Fiber,# Wireline Providers,# Hse Units Wireline,% Hse Units Wireline,# Wireless Providers,# Hse Units Wireless,% Hse Units Wireless,# Satellite Providers
979534,Stuyvesant,Town,2027,917,26.7,Columbia,Capital Region,3,730,80,2,810,88,1,0,0,5,820,89,5,880,96,4
970678,Suffern,Village,10723,4879,2.1,Rockland,Mid-Hudson Region,1,4700,96,2,4700,96,4,4500,92,6,4700,96,4,4700,96,4
974149,Suffolk,County,1493350,569985,2372.6,Suffolk,Long Island Region,3,547000,96,3,517000,91,5,309000,54,10,552000,97,7,550000,96,4
974150,Sullivan,County,77547,49186,996,Sullivan,Mid-Hudson Region,1,45600,93,2,35100,71,2,0,0,5,46700,95,5,47600,97,4
979535,Sullivan,Town,15339,6723,73.3,Madison,Central NY Region,1,6500,97,2,5700,85,1,210,3,3,6500,97,6,6500,97,4
979536,Summerhill,Town,1217,533,26,Cayuga,Central NY Region,0,0,0,1,380,71,0,0,0,1,380,71,4,510,96,4
979537,Summit,Town,1148,926,37.4,Schoharie,Mohawk Valley Region,1,340,37,2,720,78,0,0,0,3,770,83,5,890,96,4
979538,Sweden,Town,14175,5190,33.9,Monroe,Finger Lakes Region,1,4900,94,2,4900,94,1,0,0,4,5000,96,5,5000,96,4
966955,Sylvan Beach,Village,897,830,0.7,Oneida,Mohawk Valley Region,1,800,96,1,770,93,0,0,0,2,800,96,5,800,96,4
979539,Syracuse,City,145170,64356,25.6,Onondaga,Central NY Region,1,62400,97,1,60300,94,7,25800,40,8,62400,97,6,62400,97,4
979540,Taghkanic,Town,1310,814,40,Columbia,Capital Region,1,400,49,3,500,61,1,0,0,4,630,77,7,780,96,4
967045,Tannersville,Village,539,557,1.1,Greene,Capital Region,1,540,97,1,530,95,0,0,0,2,540,97,3,540,97,4
967065,Tarrytown,Village,11277,4768,3.3,Westchester,Mid-Hudson Region,1,4600,96,2,4600,96,5,4400,92,7,4600,96,4,4600,96,4
979541,Taylor,Town,523,243,30.1,Cortland,Central NY Region,1,70,29,1,180,74,0,0,0,2,200,82,3,230,95,4
979542,Theresa,Town,2905,1863,69.6,Jefferson,North Country Region,1,740,40,2,160,9,1,170,9,4,990,53,4,1800,97,4
967359,Theresa,Village,863,358,1.3,Jefferson,North Country Region,1,340,95,0,0,0,0,0,0,1,340,95,4,340,95,4
967403,Thomaston,Village,2617,1004,0.4,Nassau,Long Island Region,1,970,97,2,970,97,2,970,97,4,970,97,4,970,97,4
979543,Thompson,Town,15308,9130,87.4,Sullivan,Mid-Hudson Region,1,8600,94,2,8000,88,1,0,0,4,8700,95,4,8800,96,4
979544,Throop,Town,1990,783,18.7,Cayuga,Central NY Region,1,550,70,2,590,75,2,460,59,4,680,87,4,750,96,4
979545,Thurman,Town,1219,711,93,Warren,Capital Region,0,0,0,2,440,62,0,0,0,2,440,62,3,580,82,4
979546,Thurston,Town,1350,647,36.6,Steuben,Southern Tier Region,1,230,36,2,40,6,0,0,0,3,280,43,4,620,96,4
979547,Ticonderoga,Town,5042,2911,88,Essex,North Country Region,1,2600,89,2,2500,86,2,1600,55,5,2700,93,3,2600,89,4
974151,Tioga,County,51125,22203,522.3,Tioga,Southern Tier Region,2,19400,87,2,19400,87,5,0,0,8,21000,95,6,21500,97,4
979548,Tioga,Town,4871,2107,59.4,Tioga,Southern Tier Region,2,1700,81,2,1600,76,1,0,0,5,1900,90,5,2000,95,4
967571,Tivoli,Village,1118,549,1.5,Dutchess,Mid-Hudson Region,1,530,97,1,530,97,0,0,0,2,530,97,6,530,97,4
974152,Tompkins,County,101564,41674,491.3,Tompkins,Southern Tier Region,3,38100,91,4,34200,82,5,0,0,10,39500,95,6,40400,97,4
979549,Tompkins,Town,1247,884,104.1,Delaware,Southern Tier Region,0,0,0,3,640,72,0,0,0,3,640,72,4,710,80,4
979550,Tonawanda,City,15130,7141,4,Erie,Western NY Region,1,6900,97,1,6900,97,3,0,0,4,6900,97,6,6900,97,4
979551,Tonawanda,Town,73567,34690,20.5,Erie,Western NY Region,1,33600,97,1,25900,75,3,33000,95,4,33600,97,6,33600,97,4
979554,Tonawanda Reservation,Tribal Community,517,217,11.9,Erie,Western NY Region,1,30,14,2,190,88,0,0,0,3,190,88,5,210,97,4
979555,Torrey,Town,1282,765,33.6,Yates,Finger Lakes Region,2,330,43,2,650,85,1,0,0,5,700,92,5,740,97,4
979556,Trenton,Town,4498,1970,43.7,Oneida,Mohawk Valley Region,1,1800,91,3,820,42,2,0,0,6,1800,91,5,1900,96,4
979557,Triangle,Town,2946,1263,39.8,Broome,Southern Tier Region,1,1000,79,1,1200,95,1,0,0,3,1200,95,5,1200,95,4
979558,Troupsburg,Town,1291,605,61.3,Steuben,Southern Tier Region,1,130,21,2,580,96,0,0,0,3,580,96,2,580,96,4
979559,Troy,City,50129,23474,11,Rensselaer,Capital Region,1,22700,97,1,22300,95,4,0,0,6,22700,97,6,22700,97,4
974069,Trumansburg,Village,1797,883,1.4,Tompkins,Southern Tier Region,1,850,96,1,850,96,1,0,0,3,850,96,4,850,96,4
979560,Truxton,Town,1133,490,44.6,Cortland,Central NY Region,1,240,49,2,390,80,0,0,0,3,400,82,3,470,96,4
967924,Tuckahoe,Village,6486,3122,0.6,Westchester,Mid-Hudson Region,1,3000,96,2,3000,96,2,2800,90,4,3000,96,4,3000,96,4
979561,Tully,Town,2738,1189,26.2,Onondaga,Central NY Region,1,1100,93,1,1000,84,0,0,0,2,1100,93,5,1100,93,4
942082,Tully,Village,873,433,0.6,Onondaga,Central NY Region,1,420,97,1,400,92,0,0,0,2,420,97,4,420,97,4
978671,Tupper Lake,Town,5971,3204,129.9,Franklin,North Country Region,1,2900,91,1,2600,81,1,0,0,3,2900,91,2,3000,94,4
977539,Tupper Lake,Village,3667,1832,1.8,Franklin,North Country Region,1,1700,93,1,1700,93,0,0,0,2,1700,93,2,1700,93,4
979562,Turin,Town,761,440,31.3,Lewis,North Country Region,1,250,57,1,260,59,0,0,0,2,300,68,2,420,95,4
967950,Turin,Village,232,125,1,Lewis,North Country Region,1,120,96,1,120,96,0,0,0,2,120,96,2,120,96,4
979563,Tuscarora,Town,1473,669,37.7,Steuben,Southern Tier Region,1,240,36,1,590,88,1,0,0,3,590,88,3,640,96,4
979564,Tuscarora Nation Reservation,Tribal Community,1152,473,9.1,Niagara,Western NY Region,1,410,87,2,440,93,1,0,0,4,450,95,6,450,95,4
979565,Tusten,Town,1515,1138,49.5,Sullivan,Mid-Hudson Region,1,900,79,1,1000,88,0,0,0,2,1000,88,2,1100,97,4
979566,Tuxedo,Town,3624,1691,48.9,Orange,Mid-Hudson Region,1,1600,95,2,1300,77,2,0,0,5,1600,95,4,1600,95,4
968011,Tuxedo Park,Village,623,369,3.2,Orange,Mid-Hudson Region,1,350,95,1,350,95,0,0,0,2,350,95,4,350,95,4
979567,Tyre,Town,981,419,33.1,Seneca,Finger Lakes Region,1,10,2,2,200,48,2,0,0,5,200,48,4,400,95,4
979568,Tyrone,Town,1597,1227,39.7,Schuyler,Southern Tier Region,1,830,68,2,980,80,0,0,0,3,1100,90,3,1100,90,4
974153,Ulster,County,182493,83638,1160.6,Ulster,Mid-Hudson Region,3,79500,95,3,71400,85,5,0,0,9,80100,96,7,80300,96,4
979569,Ulster,Town,12327,5368,29.5,Ulster,Mid-Hudson Region,1,5200,97,1,4500,84,2,0,0,4,5200,97,7,5200,97,4
979570,Ulysses,Town,4900,2383,36.9,Tompkins,Southern Tier Region,2,2200,92,2,2200,92,1,0,0,5,2300,97,5,2300,97,4
979571,Unadilla,Town,4392,2162,46.2,Otsego,Mohawk Valley Region,1,1500,69,2,1800,83,0,0,0,3,2000,93,6,2000,93,4
968118,Unadilla,Village,1128,559,1.1,Otsego,Mohawk Valley Region,1,540,97,1,540,97,0,0,0,2,540,97,4,540,97,4
979572,Union,Town,56346,27054,36.3,Broome,Southern Tier Region,1,26100,96,1,25500,94,4,0,0,6,26200,97,5,26200,97,4
968217,Union Springs,Village,1197,534,1.8,Cayuga,Central NY Region,1,510,96,1,510,96,0,0,0,2,510,96,4,510,96,4
979573,Union Vale,Town,4877,1911,37.3,Dutchess,Mid-Hudson Region,2,1800,94,2,1500,78,1,0,0,5,1800,94,4,1800,94,4
968233,Unionville,Village,612,246,0.3,Orange,Mid-Hudson Region,1,230,93,1,230,93,1,0,0,3,230,93,3,230,93,4
968262,Upper Brookville,Village,1698,611,4.3,Nassau,Long Island Region,1,590,97,2,570,93,2,310,51,4,590,97,4,590,97,4
968288,Upper Nyack,Village,2063,784,1.2,Rockland,Mid-Hudson Region,1,760,97,1,670,85,3,760,97,4,760,97,4,760,97,4
979574,Urbana,Town,2343,1506,44.1,Steuben,Southern Tier Region,1,1200,80,3,1200,80,3,600,40,6,1300,86,3,1400,93,4
979575,Utica,City,62235,28166,16.6,Oneida,Mohawk Valley Region,1,27300,97,1,26800,95,2,0,0,4,27300,97,4,27300,97,4
968342,Valatie,Village,1819,658,1.3,Columbia,Capital Region,2,630,96,1,630,96,0,0,0,3,630,96,4,630,96,4
968358,Valley Falls,Village,466,201,0.5,Rensselaer,Capital Region,1,190,95,0,0,0,0,0,0,1,190,95,5,190,95,4
968364,Valley Stream,Village,37511,12625,3.5,Nassau,Long Island Region,2,12200,97,2,12200,97,4,12200,97,7,12200,97,4,12200,97,4
979576,Van Buren,Town,13185,6099,36.2,Onondaga,Central NY Region,1,5800,95,1,4100,67,4,5000,82,5,5800,95,6,5900,97,4
979577,Van Etten,Town,1557,731,41.6,Chemung,Southern Tier Region,1,450,62,2,680,93,1,0,0,4,680,93,4,700,96,4
968412,Van Etten,Village,537,241,0.9,Chemung,Southern Tier Region,1,230,95,1,230,95,1,0,0,3,230,95,2,230,95,4
979578,Varick,Town,1857,888,45.6,Seneca,Finger Lakes Region,1,790,89,2,360,41,2,0,0,5,840,95,6,860,97,4
979579,Venice,Town,1368,596,41.3,Cayuga,Central NY Region,0,0,0,1,170,29,1,0,0,2,170,29,5,570,96,4
979580,Vernon,Town,5408,2406,38.1,Oneida,Mohawk Valley Region,1,2200,91,2,2300,96,2,0,0,5,2300,96,5,2300,96,4
968495,Vernon,Village,1172,589,0.9,Oneida,Mohawk Valley Region,1,570,97,1,570,97,2,0,0,4,570,97,3,570,97,4
979581,Verona,Town,6293,2709,69.5,Oneida,Mohawk Valley Region,1,2300,85,2,2500,92,2,0,0,5,2500,92,5,2600,96,4
979582,Vestal,Town,28043,9432,52.6,Broome,Southern Tier Region,1,9100,96,2,8500,90,4,0,0,7,9100,96,5,9100,96,4
979583,Veteran,Town,3313,1409,38.3,Chemung,Southern Tier Region,1,1100,78,2,1100,78,2,0,0,4,1300,92,5,1300,92,4
979584,Victor,Town,14275,5822,36,Ontario,Finger Lakes Region,1,5600,96,1,5600,96,3,0,0,5,5600,96,5,5600,96,4
970742,Victor,Village,2696,1143,1.4,Ontario,Finger Lakes Region,1,1100,96,1,1100,96,1,0,0,3,1100,96,5,1100,96,4
979585,Victory,Town,1660,674,34.5,Cayuga,Central NY Region,1,70,10,1,440,65,0,0,0,2,490,73,3,650,96,4
979682,Victory,Village,605,253,0.5,Saratoga,Capital Region,1,240,95,1,170,67,0,0,0,2,240,95,5,240,95,4
979586,Vienna,Town,5440,3123,95.1,Oneida,Mohawk Valley Region,1,2800,90,1,1900,61,0,0,0,2,2800,90,6,3000,96,4
973410,Village of the Branch,Village,1807,645,1,Suffolk,Long Island Region,1,620,96,2,620,96,4,620,96,6,620,96,4,620,96,4
979587,Villenova,Town,1110,531,36.4,Chautauqua,Western NY Region,1,90,17,0,0,0,0,0,0,1,90,17,4,510,96,4
979588,Virgil,Town,2401,1120,47.4,Cortland,Central NY Region,2,860,77,2,1000,89,1,0,0,5,1000,89,5,1000,89,4
979589,Volney,Town,5926,2382,49.2,Oswego,Central NY Region,1,2200,92,2,2100,88,1,0,0,4,2200,92,4,2300,97,4
968604,Voorheesville,Village,2789,1158,2.1,Albany,Capital Region,1,1100,95,1,1100,95,1,0,0,3,1100,95,5,1100,95,4
979590,Waddington,Town,2266,1129,59.2,St. Lawrence,North Country Region,1,840,74,1,890,79,1,350,31,3,1000,89,2,1000,89,4
977173,Waddington,Village,972,511,2.4,St. Lawrence,North Country Region,1,490,96,1,490,96,1,10,2,3,490,96,2,490,96,4
968659,Walden,Village,6978,2686,2,Orange,Mid-Hudson Region,1,2600,97,1,2600,97,2,90,3,4,2600,97,4,2600,97,4
979591,Wales,Town,3005,1295,35.7,Erie,Western NY Region,1,1200,93,1,1100,85,0,0,0,2,1200,93,5,1200,93,4
979592,Wallkill,Town,27426,10777,62.7,Orange,Mid-Hudson Region,2,10400,97,2,10400,97,2,0,0,6,10400,97,4,10400,97,4
979593,Walton,Town,5576,3106,97.8,Delaware,Southern Tier Region,1,2400,77,1,2700,87,0,0,0,2,2900,93,5,3000,97,4
970747,Walton,Village,3088,1569,1.6,Delaware,Southern Tier Region,1,1500,96,1,1500,96,0,0,0,2,1500,96,3,1500,96,4
979594,Walworth,Town,9449,3486,33.9,Wayne,Finger Lakes Region,1,3300,95,2,3000,86,1,0,0,4,3300,95,5,3300,95,4
968750,Wampsville,Village,543,223,1,Madison,Central NY Region,1,210,94,1,210,94,1,0,0,3,210,94,4,210,94,4
979595,Wappinger,Town,27048,10908,28.5,Dutchess,Mid-Hudson Region,1,10500,96,2,9400,86,4,10200,94,6,10500,96,4,10500,96,4
968775,Wappingers Falls,Village,5522,2443,1.2,Dutchess,Mid-Hudson Region,1,2300,94,1,2300,94,3,2300,94,4,2300,94,4,2300,94,4
979596,Ward,Town,368,304,29.2,Allegany,Western NY Region,1,0,0,2,130,43,0,0,0,3,150,49,4,290,95,4
974154,Warren,County,65707,38726,930.7,Warren,Capital Region,1,33600,87,2,33400,86,2,4500,12,5,36700,95,7,36400,94,4
979597,Warren,Town,1143,452,38.4,Herkimer,Mohawk Valley Region,1,10,2,1,290,64,0,0,0,2,290,64,4,430,95,4
979598,Warrensburg,Town,4094,2260,64.7,Warren,Capital Region,1,2000,88,2,1800,80,0,0,0,3,2100,93,6,2100,93,4
979599,Warsaw,Town,5064,2355,35.5,Wyoming,Finger Lakes Region,1,2100,89,1,2100,89,0,0,0,2,2200,93,2,2200,93,4
968827,Warsaw,Village,3473,1647,4.1,Wyoming,Finger Lakes Region,1,1500,91,1,1500,91,0,0,0,2,1500,91,2,1500,91,4
979600,Warwick,Town,32065,12982,105.2,Orange,Mid-Hudson Region,2,12500,96,3,12500,96,3,0,0,8,12500,96,4,12500,96,4
968829,Warwick,Village,6731,3055,2.2,Orange,Mid-Hudson Region,1,2900,95,1,2900,95,3,0,0,5,2900,95,3,2900,95,4
974155,Washington,County,63216,28844,845.9,Washington,Capital Region,1,20900,72,1,20600,71,1,4900,17,3,24500,85,7,27900,97,4
979601,Washington,Town,4741,2459,58.8,Dutchess,Mid-Hudson Region,2,2300,94,1,2100,85,1,0,0,4,2300,94,5,2300,94,4
968876,Washingtonville,Village,5899,2256,2.6,Orange,Mid-Hudson Region,1,2100,93,1,2100,93,1,0,0,3,2100,93,4,2100,93,4
979602,Waterford,Town,8423,3897,7.4,Saratoga,Capital Region,1,3700,95,1,3700,95,2,0,0,4,3700,95,6,3700,95,4
968897,Waterford,Village,1990,1055,0.4,Saratoga,Capital Region,1,1000,95,1,1000,95,0,0,0,2,1000,95,5,1000,95,4
979603,Waterloo,Town,7642,3386,21.8,Seneca,Finger Lakes Region,1,3200,95,2,3000,89,1,0,0,4,3200,95,5,3200,95,4
968900,Waterloo,Village,5171,2164,2.1,Seneca,Finger Lakes Region,1,2000,92,1,2000,92,1,0,0,3,2000,92,5,2000,92,4
979604,Watertown,City,27023,12562,9.3,Jefferson,North Country Region,1,12100,96,2,12100,96,2,12100,96,4,12100,96,4,12100,96,4
979605,Watertown,Town,4470,1657,35.9,Jefferson,North Country Region,1,1500,91,3,1300,78,1,530,32,4,1500,91,4,1600,97,4
968907,Waterville,Village,1583,692,1.3,Oneida,Mohawk Valley Region,1,670,97,1,670,97,0,0,0,2,670,97,2,670,97,4
979606,Watervliet,City,10254,5306,1.5,Albany,Capital Region,1,5100,96,1,4900,92,4,0,0,6,5100,96,5,5100,96,4
974082,Watkins Glen,Village,1859,977,2,Schuyler,Southern Tier Region,1,940,96,1,940,96,2,940,96,4,940,96,3,940,96,4
979607,Watson,Town,1881,1395,117.1,Lewis,North Country Region,1,690,49,1,1000,72,0,0,0,2,1200,86,3,1200,86,4
979608,Waverly,Town,1022,856,126.4,Franklin,North Country Region,1,550,64,0,0,0,1,0,0,2,550,64,2,690,81,4
968940,Waverly,Village,4444,2042,2.3,Tioga,Southern Tier Region,1,1900,93,1,1900,93,0,0,0,2,1900,93,5,1900,93,4
979609,Wawarsing,Town,13157,6211,134.2,Ulster,Mid-Hudson Region,1,5700,92,1,5100,82,1,0,0,3,5800,93,6,6000,97,4
979610,Wawayanda,Town,7266,2630,35.1,Orange,Mid-Hudson Region,2,2500,95,2,2500,95,2,0,0,6,2500,95,4,2500,95,4
979611,Wayland,Town,4102,2009,39.6,Steuben,Southern Tier Region,1,1800,90,1,1500,75,1,0,0,3,1800,90,3,1900,95,4
968949,Wayland,Village,1865,821,1.2,Steuben,Southern Tier Region,1,790,96,1,790,96,0,0,0,2,790,96,3,790,96,4
974156,Wayne,County,93772,41057,1396.2,Wayne,Finger Lakes Region,1,37700,92,4,32400,79,6,0,0,11,38800,95,6,39500,96,4
979612,Wayne,Town,1041,1275,22.6,Steuben,Southern Tier Region,1,1100,86,1,1200,94,0,0,0,2,1200,94,2,1200,94,4
979613,Webb,Town,1807,4170,483.6,Herkimer,Mohawk Valley Region,1,2900,70,1,3100,74,2,0,0,4,3300,79,2,3700,89,4
979614,Webster,Town,42641,17860,34.6,Monroe,Finger Lakes Region,1,17300,97,1,17300,97,3,0,0,5,17300,97,5,17300,97,4
968985,Webster,Village,5399,2491,2.2,Monroe,Finger Lakes Region,1,2400,96,1,2400,96,3,0,0,5,2400,96,5,2400,96,4
969005,Weedsport,Village,1815,808,1,Cayuga,Central NY Region,1,780,97,1,750,93,1,0,0,3,780,97,3,780,97,4
979615,Wells,Town,674,780,178.2,Hamilton,North Country Region,0,0,0,1,610,78,0,0,0,1,610,78,2,540,69,4
969051,Wellsburg,Village,580,243,0.6,Chemung,Southern Tier Region,1,230,95,1,170,70,0,0,0,2,230,95,4,230,95,4
979616,Wellsville,Town,7397,3639,36.7,Allegany,Western NY Region,1,3400,93,2,3300,91,0,0,0,3,3500,96,4,3500,96,4
969053,Wellsville,Village,4679,2325,2.4,Allegany,Western NY Region,1,2200,95,1,2200,95,0,0,0,2,2200,95,4,2200,95,4
979941,Wesley Hills,Village,5628,1558,3.3,Rockland,Mid-Hudson Region,1,1500,96,1,1000,64,3,1500,96,4,1500,96,4,1500,96,4
979617,West Almond,Town,334,365,36.1,Allegany,Western NY Region,1,50,14,2,30,8,2,0,0,5,80,22,4,350,96,4
979618,West Bloomfield,Town,2466,1100,25.5,Ontario,Finger Lakes Region,1,940,85,1,810,74,1,0,0,3,1000,91,5,1000,91,4
970896,Westbury,Village,15146,5271,2.3,Nassau,Long Island Region,1,5100,97,2,5100,97,4,5100,97,6,5100,97,4,5100,97,4
969168,West Carthage,Village,2012,891,1.4,Jefferson,North Country Region,1,860,97,1,860,97,0,0,0,2,860,97,3,860,97,4
974157,Westchester,County,949113,370821,500,Westchester,Mid-Hudson Region,3,359000,97,2,351000,95,6,341000,92,10,359000,97,4,359000,97,4
979619,Westerlo,Town,3361,1600,58.5,Albany,Capital Region,2,500,31,2,490,31,1,0,0,4,590,37,5,1500,94,4
979620,Western,Town,1951,872,54.5,Oneida,Mohawk Valley Region,1,580,67,3,820,94,1,0,0,5,830,95,5,840,96,4
10,Western NY Region,Economic Development Region,1399677,653265,6233.1,"ALLE, CATT, CHAU, ERIE, NIAG",Western NY Region,2,598000,92,8,565000,86,7,162000,25,15,617000,94,7,633000,97,4
979621,Westfield,Town,4896,2539,47.4,Chautauqua,Western NY Region,1,2200,87,1,2400,95,1,0,0,3,2400,95,4,2400,95,4
970918,Westfield,Village,3224,1470,3.8,Chautauqua,Western NY Region,1,1400,95,1,1400,95,1,0,0,3,1400,95,3,1400,95,4
979622,Westford,Town,868,514,33.8,Otsego,Mohawk Valley Region,1,0,0,1,0,0,0,0,0,2,0,0,5,490,95,4
970921,Westhampton Beach,Village,1721,2376,3,Suffolk,Long Island Region,1,2300,97,1,2200,93,2,0,0,4,2300,97,4,2200,93,4
979943,West Hampton Dunes,Village,55,272,0.3,Suffolk,Long Island Region,1,260,96,1,260,96,0,0,0,2,260,96,4,240,88,4
969245,West Haverstraw,Village,10165,3488,1.5,Rockland,Mid-Hudson Region,1,3300,95,1,3200,92,4,3200,92,5,3300,95,4,3300,95,4
979623,West Monroe,Town,4252,1877,38.6,Oswego,Central NY Region,1,1700,91,2,1500,80,0,0,0,3,1800,96,6,1800,96,4
979624,Westmoreland,Town,6138,2493,43.2,Oneida,Mohawk Valley Region,1,2400,96,2,2200,88,2,0,0,5,2400,96,5,2400,96,4
979625,Westport,Town,1312,975,66.7,Essex,North Country Region,2,730,75,2,900,92,2,660,68,4,790,81,4,940,96,4
979626,West Seneca,Town,44711,19972,21.4,Erie,Western NY Region,1,19300,97,1,16400,82,5,19100,96,6,19300,97,6,19300,97,4
979627,West Sparta,Town,1255,565,33.4,Livingston,Finger Lakes Region,1,480,85,1,430,76,1,0,0,3,510,90,4,540,96,4
979628,West Turin,Town,1524,943,102.3,Lewis,North Country Region,1,540,57,1,760,81,0,0,0,2,780,83,2,910,97,4
979629,West Union,Town,312,299,41,Steuben,Southern Tier Region,0,0,0,2,280,94,0,0,0,2,280,94,2,280,94,4
979630,Westville,Town,1819,843,34.8,Franklin,North Country Region,1,610,72,1,280,33,0,0,0,2,640,76,3,810,96,4
970891,West Winfield,Village,826,383,0.9,Herkimer,Mohawk Valley Region,1,370,97,1,350,91,0,0,0,2,370,97,2,370,97,4
979631,Wethersfield,Town,883,451,36.1,Wyoming,Finger Lakes Region,1,0,0,1,110,24,0,0,0,2,130,29,4,430,95,4
979632,Wheatfield,Town,18117,7602,28.9,Niagara,Western NY Region,1,7300,96,2,7300,96,3,10,0,5,7300,96,6,7300,96,4
979633,Wheatland,Town,4775,2149,30.8,Monroe,Finger Lakes Region,1,1900,88,1,2000,93,0,0,0,2,2000,93,5,2000,93,4
979634,Wheeler,Town,1260,691,46.1,Steuben,Southern Tier Region,1,260,38,2,350,51,1,30,4,3,510,74,3,670,97,4
979635,White Creek,Town,3356,1501,46.8,Washington,Capital Region,1,730,49,1,1200,80,1,550,37,3,1200,80,5,1400,93,4
979636,Whitehall,Town,4042,1919,58.8,Washington,Capital Region,1,1400,73,1,1600,83,0,0,0,2,1700,89,6,1800,94,4
971145,Whitehall,Village,2614,1294,5.9,Washington,Capital Region,1,1200,93,1,1200,93,0,0,0,2,1200,93,4,1200,93,4
979637,White Plains,City,56853,24382,9.9,Westchester,Mid-Hudson Region,1,23600,97,2,23600,97,6,23200,95,8,23600,97,4,23600,97,4
971160,Whitesboro,Village,3772,1939,1.1,Oneida,Mohawk Valley Region,1,1800,93,1,1800,93,2,0,0,4,1800,93,4,1800,93,4
979638,Whitestown,Town,18667,8334,27.2,Oneida,Mohawk Valley Region,1,8000,96,1,8000,96,2,0,0,4,8000,96,4,8000,96,4
971191,Whitney Point,Village,964,411,1.1,Broome,Southern Tier Region,1,390,95,1,390,95,1,0,0,3,390,95,3,390,95,4
979639,Willet,Town,1043,551,26,Cortland,Central NY Region,1,340,62,1,500,91,0,0,0,2,530,96,3,530,96,4
979640,Williamson,Town,6984,3121,34.8,Wayne,Finger Lakes Region,1,3000,96,1,2600,83,0,0,0,2,3000,96,4,3000,96,4
979641,Williamstown,Town,1277,655,39.2,Oswego,Central NY Region,1,0,0,1,600,92,0,0,0,2,600,92,4,630,96,4
971319,Williamsville,Village,5300,2695,1.2,Erie,Western NY Region,1,2600,96,1,2500,93,3,360,13,4,2600,96,6,2600,96,4
979642,Willing,Town,1228,680,36.4,Allegany,Western NY Region,1,490,72,2,310,46,0,0,0,3,540,79,3,650,96,4
971331,Williston Park,Village,7287,2743,0.6,Nassau,Long Island Region,1,2600,95,2,2600,95,3,2600,95,5,2600,95,4,2600,95,4
979643,Willsboro,Town,2025,1621,73.5,Essex,North Country Region,2,1300,80,0,0,0,1,0,0,2,1300,80,4,1500,93,4
979644,Wilmington,Town,1253,834,65.5,Essex,North Country Region,1,770,92,1,760,91,0,0,0,2,790,95,4,790,95,4
979645,Wilna,Town,6427,2620,79.4,Jefferson,North Country Region,1,2500,95,1,2300,88,0,0,0,2,2500,95,4,2500,95,4
979646,Wilson,Town,5993,2750,49.5,Niagara,Western NY Region,1,2500,91,1,1900,69,0,0,0,2,2600,95,5,2600,95,4
971408,Wilson,Village,1264,601,0.8,Niagara,Western NY Region,1,580,97,1,580,97,0,0,0,2,580,97,4,580,97,4
979647,Wilton,Town,16173,6847,35.8,Saratoga,Capital Region,1,6600,96,1,6200,91,2,0,0,4,6600,96,6,6600,96,4
979648,Windham,Town,1703,2457,45.3,Greene,Capital Region,2,2300,94,1,1900,77,1,0,0,3,2300,94,6,2300,94,4
979649,Windsor,Town,6274,2941,92.8,Broome,Southern Tier Region,2,2200,75,2,2600,88,1,0,0,5,2700,92,5,2800,95,4
971474,Windsor,Village,916,417,1.1,Broome,Southern Tier Region,1,400,96,1,400,96,1,0,0,3,400,96,4,400,96,4
979650,Winfield,Town,2086,883,23.7,Herkimer,Mohawk Valley Region,1,760,86,1,760,86,0,0,0,2,840,95,3,850,96,4
979651,Wirt,Town,1111,731,36,Allegany,Western NY Region,1,400,55,1,420,57,0,0,0,2,530,73,4,700,96,4
979652,Wolcott,Town,4453,2273,39.9,Wayne,Finger Lakes Region,1,2100,92,2,1600,70,2,0,0,5,2100,92,4,2200,97,4
971538,Wolcott,Village,1701,766,2,Wayne,Finger Lakes Region,1,740,97,1,740,97,0,0,0,2,740,97,3,740,97,4
979653,Woodbury,Town,11353,3958,37.2,Orange,Mid-Hudson Region,2,3800,96,2,3800,96,2,0,0,6,3800,96,4,3800,96,4
973286,Woodbury,Village,10686,3717,36.7,Orange,Mid-Hudson Region,2,3500,94,2,3600,97,2,0,0,6,3600,97,4,3600,97,4
979654,Woodhull,Town,1719,797,55.4,Steuben,Southern Tier Region,1,290,36,2,770,97,0,0,0,3,770,97,2,760,95,4
971689,Woodridge,Village,847,696,1.8,Sullivan,Mid-Hudson Region,1,670,96,1,540,78,0,0,0,2,670,96,3,670,96,4
971715,Woodsburgh,Village,778,300,0.4,Nassau,Long Island Region,1,290,97,2,290,97,1,10,3,3,290,97,4,290,97,4
979655,Woodstock,Town,5884,4157,67.7,Ulster,Mid-Hudson Region,1,3900,94,1,3100,75,1,0,0,3,4000,96,7,3900,94,4
979656,Worcester,Town,2220,1299,46.8,Otsego,Mohawk Valley Region,1,920,71,0,0,0,0,0,0,1,920,71,5,1200,92,4
979657,Worth,Town,231,247,43.2,Jefferson,North Country Region,0,0,0,1,100,40,0,0,0,1,100,40,2,230,93,4
979658,Wright,Town,1539,675,28.6,Schoharie,Mohawk Valley Region,1,550,81,1,160,24,0,0,0,2,560,83,3,650,96,4
971765,Wurtsboro,Village,1246,641,1.2,Sullivan,Mid-Hudson Region,1,620,97,1,620,97,0,0,0,2,620,97,4,620,97,4
